"54";"The Rotor Blades are connected to the Rotor Head. The angle of the blades relative to the Plane of Rotation is called: (Fig. PPL(H) POF – 2)";"Pitch Angle.";"Angle of Attack.";"Coning Angle.";"Inflow Angle.";"a";"Principles of Flight";""
"55";"The axis of rotation is coincide with the shaft axis:";"Always.";"In forward flight.";"Under ideal conditions of steady flight in equilibrium.";"When hovering facing into wind.";"a";"Principles of Flight";""
"56";"The Tip Path Plane is the imaginary circular plane outlined by the rotor blade tips in making a cycle of rotation. The area encompassed within this path is known as:";"The Coning Angle.";"The Rotor Disc.";"The Plane of Rotation.";"The Control Orbit.";"a";"Principles of Flight";""
"57";"The formula which gives the magnitude of the lift are expressed by the Air density, Velocity of RAF, Plane Area of Aerofoil and:";"Coefficient of Lift.";"Angle of Attack.";"Pitch Angle.";"Disc Loading.";"a";"Principles of Flight";""
"58";"Blade Angle is also called:";"Inflow Angle.";"Angle of Attack.";"Coning Angle.";"Pitch Angle. FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL (H) – Principles of Flight";"a";"Principles of Flight";""
"59";"Considering airflow over the aerofoil of the rotor blade, if the relative airflow is only present, then blade angle would be the same as: (Fig. PPL(H) POF – 17)";"Angle of attack.";"Inflow angle.";"Coning angle.";"";"a";"Principles of Flight";""
"60";"Inflow angle is the angle between: (Fig. PPL(H) POF – 3)";"Relative airflow and the chord line of an aerofoil.";"Relative airflow and the rotational airflow.";"Rotational airflow and the chord line.";"Chord line and the axis of rotation.";"a";"Principles of Flight";""
"61";"Which force must be present to achieve forward flight?";"Lift.";"Vertical component of rotor thrust.";"Forward component of rotor thrust.";"Total rotor thrust only.";"a";"Principles of Flight";""
"62";"The Rotor Thrust at the blade tip is reduced by Washout, that is, making the Rotor Blade with a built-in twist such that:";"The Pitch Angle decreases from the root to the tip.";"The Pitch Angle decreases from the tip to the root.";"Rotor Thrust is increased with the Pitch Angle at the tip.";"Angle of Attack is increased with the Pitch Angle at the tip.";"a";"Principles of Flight";""
"63";"As the helicopter moves into forward flight, the relative airflow moving over each blade becomes a combination of the rotational speed of the rotor blade and the forward movement of the helicopter. The relative airflow is at a maximum at the: (Fig. PPL(H) POF – 17)";"900 position on the retreating blade.";"900 position on the advancing blade.";"Maximum rear position.";"Maximum front position.";"a";"Principles of Flight";""
"64";"Movements of cyclic pitch control will:";"Change pitch angle of all rotor blades together and in the same direction.";"Change pitch angle of the retreating blade only.";"Alter the angle of tilt of the rotor disk.";"Change blade angle in its maximum front position only.";"a";"Principles of Flight";""
"65";"In a three-bladed rotor, if one blade were passing through the minimum pitch position, the other two would be: (Fig. PPL(H) POF – 12)";"In the maximum pitch position.";"In the process of increasing and decreasing their pitch respectively.";"Also in the minimum pitch position.";"";"a";"Principles of Flight";""
"66";"The advancing blade is: FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL (H) – Principles of Flight";"The blade moving forward into the relative airflow.";"The blade moving into the opposite sector to the relative airflow.";"The blade which produces the increased lift.";"The blade which flaps up decreasing the angle of attack.";"a";"Principles of Flight";""
"67";"The position of the cyclic pitch control in forward flight causes:";"A decrease in angle of attack on the advancing blade and an increase in angle of attack on the retreating blade.";"A increase in angle of attack on the advancing blade and an decrease in angle of attack on the retreating blade.";"A decrease in angle of attack on the advancing blade and retreating blade.";"A increase in angle of attack on the advancing blade and retreating blade.";"a";"Principles of Flight";""
"68";"Flapping by definition is: (Fig. PPL(H) POF – 19)";"The angular oscillation of the rotor blade about a substantially horizontal axis.";"The angular oscillation of the rotor blade about a substantially vertical axis.";"The angular oscillation of the rotor blade about Gimbal Mount.";"The horizontal moving of the rotor blade about Shaft Axis.";"a";"Principles of Flight";""
"69";"Equalizing the lift over the two halves of the rotor disc is achieved by:";"Increasing angle of attack on the advancing blade.";"Decreasing angle of attack on the retreating blade.";"The combination of decreased angle of attack on the advancing blade and increased angle of attack on the retreating blade through blade flapping action.";"Tilting rotor disc in required direction.";"a";"Principles of Flight";""
"70";"Coning is the upward bending of the blades caused by the combined forces of:";"Lift and gravity.";"Lift and centrifugal force.";"Drag and centrifugal force.";"Gravity and drag.";"a";"Principles of Flight";""
"71";"The pilot can neutralize torque effect of the tail rotor in the cockpit by:";"The Cyclic stick.";"The Collective stick.";"The Foot pedals.";"The power setting.";"a";"Principles of Flight";""
"72";"What control compensates the torque effect of the main rotor?";"The foot pedals.";"The collective stick.";"The tail rotor thrust.";"The cyclic stick.";"a";"Principles of Flight";""
"73";"The most important factors that limit the maximum forward speed of the helicopter are:";"The appearance of the stall area at the retreating rotor blade and loss the rotor thrust.";"Weight and shape of a helicopter. FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL (H) – Principles of Flight";"Limited forward movement of the cyclic stick and change the tilt of the rotor disc.";"The force of drag and tail rotor thrust.";"a";"Principles of Flight";""
"74";"Turn-overing the two bladed helicopter in flight can be prevented, provided that:";"The lift on the right blade is equal to the lift on the left blade.";"Angle of attack on the right blade is equal to the angle of attack on the left blade.";"Lift coefficient is the same on both rotor blades.";"Speed of movement of both blades is the same.";"a";"Principles of Flight";""
"75";"Rotor blades in reality:";"Describe the conical surface.";"Rotate in the plane.";"Describe conical surface in the forward flight, while in hovering rotate in the plane.";"";"a";"Principles of Flight";""
"76";"The horizontal stabilizer creates a pitch-up moment in stationary flight and reduces the tendency of pitch-down the nose of the helicopter at high speeds. At the same time, the horizontal stabilizer increases:";"Longitudinal stability of the helicopter.";"Lateral stability of the helicopter.";"Stability about the vertical axis of the helicopter.";"Efficiency of the tail rotor.";"a";"Principles of Flight";""
"77";"Dynamic pressure can be transformed into static pressure:";"When the air flow velocity is reduced.";"When the air flow velocity is increased.";"When the dynamic pressure is equal to the atmospheric pressure.";"Never.";"a";"Principles of Flight";""
"78";"When the air flow velocity is zero, static pressure is equal to:";"Atmospheric pressure.";"Dynamic pressure.";"Zero.";"";"a";"Principles of Flight";""
"79";"Regarding the influence of the ground, the following statement is correct:";"Induced drag reduces, lift increases.";"Induced drag increases, lift reduces.";"Induced drag and lift do not change the value.";"Induced drag increases, lift does not change the value.";"a";"Principles of Flight";""
"80";"The rotor blades in reality:";"Describe the conical surface.";"Rotate in the plane.";"Describe conical surface in the forward flight, while in hovering rotate in the plane.";"";"a";"Principles of Flight";""
"81";"The rotor thrust balances drag force of the helicopter:";"During the forward flight, climbing and acceleration.";"In hovering.";"In descending. FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL (H) – Principles of Flight";"During descending and climbing.";"a";"Principles of Flight";""
"82";"Considering the influence of aerodynamic forces and weight of the helicopter in hovering, which of the following statements is true? (Fig. PPL(H) POF – 20)";"Aerodynamic force of the rotor and the weight of the helicopter are equal.";"Rotor aerodynamic force is greater than the weight of the helicopter.";"If the hovering is conducted in the wind conditions, aerodynamic force of the rotor is less than the weight of the helicopter.";"";"a";"Principles of Flight";""
