"62";"Koja od sledećih izjava je tačna? ""U komunikaciji zemlja - vazduh kontrolor će uvek"":";"Prvo reći vaš pozivni znak.";"Reći vaš pozivni znak na kraju.";"Samo u početnom kontaktu.";"";"a";"Komunikacije";""
"63";"Pozivni znak za ATC koja kontroliše vazduhoplove i vozila po manevarskim površinama je ?";"GROUND";"TOWER";"DISPATCH";"APRON";"a";"Komunikacije";""
"64";"Propisana fraza, sa kojom zahtevamo dozvolu za početak voženja po manevarskim površinama do poletno sletne staze je:";"REQUEST TAXI";"WHAT IS MY TAXI CLEARENCE";"REQUEST PERMISSION TO TAXI";"REQUEST TAXI CLEARENCE";"a";"Komunikacije";""
"65";"U slučaju kada TWR kaže pilotu vazduhoplova ""REPORT DOWNWIND"", pilot je dužan da javi:";"Poziciju vazduhoplova između drugog i trećeg zaokreta školskog kruga";"Procenjenu brzinu i pravac vetra na visini leta vazduhoplova";"Maksimalnu dopuštenu brzinu leđnog vetra pri sletanju";"Poziciju vazduhoplova posle četvrtog zaokreta u pravcu sletanja";"a";"Komunikacije";""
"66";"Kada kontrolor želi dobiti informacije o nivou leta na kom je avion leti, koristi frazu:";"REPORT LEVEL.";"WHAT IS YOUR LEVEL.";"REQUEST LEVEL.";"TRANSMIT YOUR LEVEL.";"a";"Komunikacije";""
"67";"Koji izraz se koristi kada kontrolor obaveštava pilota da nije potreban izveštaj iznad neke tačke?";"OMIT POSITION REPORT OVER ... (fix).";"CANCEL POSITION REPORT OVER ... (fix).";"NO POSITION REPORT OVER ... (fix).";"DO NOT REPORT OVER ... (fix). PPL – Komunikacije";"a";"Komunikacije";""
"68";"Kada pilot vazduhoplova nije u stanju da izvrši naređenje, obaveštava kontrolu letenja frazom:";"UNABLE TO COMPLY";"UNABLE TO ACCEPT";"REQUEST RECLEARANCE";"I CANNOT COMPLY";"a";"Komunikacije";""
"69";"Kako da tražite da Vam se poruka ponovi?";"SAY AGAIN.";"PLEASE SAY THE MESSAGE AGAIN.";"REPEAT MESSAGE.";"SAY ALL AGAIN.";"a";"Komunikacije";""
"70";"Koja od sledećih poruka ima najveći prioritet?";"REQUEST QDM";"TAXI TO THE REFUELLING PUMPS";"CAUTION, WORK IN PROGRESS ON THE T AXIWAY";"REPORT FINAL NUMBER 1";"a";"Komunikacije";""
"71";"Ako vam je kontrolor poslao poruku koju razumete i po kojoj će te postupiti, standardno odgovor je";"WILCO";"VERIFY";"ROGER";"CONFIRM";"a";"Komunikacije";""
"72";"Ako pilot ne uspostavi kontakt na predviđenoj frekvenci on će:";"Pokuša da vrši predaju na drugoj frekvenciji koja je u vezi sa dodeljenom";"Vrši ""predaju na slepo""";"Vrši predaju na 121,5mhz";"Vrši predaju izgovarajući svaku reč dva puta";"a";"Komunikacije";""
"73";"Kada emituje poruku kojoj prethodi izraz ""transmitting blind due to receiver failure"" pilot će takođe:";"Predvideti vreme sledeće poruke";"Produžiti na alternativni aerodrom";"Sačekate 5 minuta na trenutnoj poziciji";"";"a";"Komunikacije";""
"74";"Vi ste na tački čekanja za pistu u upotrebi,završili ste sve provere I spremni ste da izađete na pistu I poletite. Koju poruku će te koristiti da obavеstite ATC o vašoj spremnosti?";"(POZIVNI ZNAK) READY FOR DEPARTURE.";"(POZIVNI ZNAK) READY FOR TAKE OFF.";"(POZIVNI ZNAK) READY FOR LINE UP.";"(POZIVNI ZNAK) READY TO PROCEED";"a";"Komunikacije";""
"75";"Ako pilot ne može da izvršava instrukcije ili naređenja treba da izvesti ATC sa frazom :";"UNABLE TO COMPLY.";"UNABLE TO ACCEPT.";"REQUEST RECLEARANCE";"I CANNOT COMPLY. PPL – Komunikacije";"a";"Komunikacije";""
"76";"Letite na FL50 u YU-ABC. Kada vam kontrolor zatraži da javite vaš nivo leta, koji je korektan odgovor?";"MAINTAINING FL50, Y- BC.";"FL50, Y- BC.";"AT FL50, Y- BC.";"Y- BC, FL50.";"a";"Komunikacije";""
"77";"U dugom prilazu za sletanje poruka 'Long Final' će biti izgovorena na daljini:";"8 nm";"2 nm";"4 nm";"25 nm";"a";"Komunikacije";""
"78";"U prilazu za sletanje poruka “Final” će biti izgovorena na daljini:";"4 nm";"2 nm";"8 nm";"25 nm";"a";"Komunikacije";""
"79";"Letite u SeveroIstočnom kursu na 2500 ft. Izvestiće te o vašem kursu i nivou kao:";"HEADING 045 AT TOO TOUSAND FIFE HUNDRED FEET";"HEADING 045 AT TOO FIFE ZERO ZERO FEET.";"HEADING 045 AT 25 HUNDRED FEET";"FLYING AT TOO TOUSAND FIFE HUNDRED FEET ON HEADING 045.";"a";"Komunikacije";""
"80";"Kako će te korektno odgovoriti na ATC poruku ""Y-CD, Change to Belgrade Tower, 118.1”?";"WUN WUN EIGHT DAYSEEMAL WUN , YANKEE CHARLIE DELTA.";"Y-CD, 118.1.";"CHANGE TO BELGRADE TOWER 118.1, Y-CD.";"WILCO, Y-CD.";"a";"Komunikacije";""
"81";"Koja od sledećih opcija daje korektan sadržaj i redosled za izveštaj o poziciji?";"Pozivni znak,Pozicija,Vreme,Nivo ili visina,Sledeća pozicija sa očekivanim vremenom dolaska";"Pozivni znak,Maršruta,Pozicija,Nivo,Sledeća pozicija sa očekivanim vremenom dolaska,kurs,zahtev";",Pozicija,Nivo ili visina,Vreme,Sledeća pozicija sa očekivanim vremenom dolaska,Pozivni znak";"Maršruta,Pozicija,Vreme,Nivo ili visina,Sledeća pozicija sa očekivanim vremenom dolaska,Pozivni znak";"a";"Komunikacije";""
"82";"ATC će dati instrukcije za snižavanje sledećom frazom:";"DESCEND TO FL...";"MAINTAIN FL...";"LEAVE FL... FOR FL...";"CLEARED FL... PPL – Komunikacije";"a";"Komunikacije";""
"83";"ATC će dati instrukcije za penjanje sledećom frazom:";"CLIMB TO FL...";"MAINTAIN FL...";"LEAVE FL... FOR FL...";"CLEARED FL...";"a";"Komunikacije";""
"84";"Vazduhoplovu je dato početno odobrenje da penje na nivo FL100. Zbog razdvajanja potrebno je da se zadrži neko vreme na nivou FL80. ATC će poslati poruku koristeći sledeću frazu:";"STOP CLIMB AT FL80.";"LEVEL OFF AT FL80.";"MAINTAIN FL80.";"CLEARED FL80.";"a";"Komunikacije";""
"85";"Ako od vas ATC zatraži ""Are you able to maintain FL 40"" korektan odgovor sadrži frazu:";"AFFIRM ili NEGATIVE";"ROGER";"WILCO";"NO SIR";"a";"Komunikacije";""
"86";"Ako zahtevate specijalni VFR let morate ATC dati sledeće detalje";"Pozivni znak,tip,nameru i ETA na tački ulaska";"Pozivni znak,tip T AS, ETA na tački ulaska i destinacija";"Pozivni znak,tip, poziciju, kurs, nameru i ETA na tački ulaska";"Pozivni znak, visina, kurs i ETA na tački ulaska";"a";"Komunikacije";""
"87";"Upravo ste sleteli i toranj vas obaveštava da kontaktirate zemaljsku stanicu kada napustite pistu. Vi znate da je pista napuštena kada:";"Kada svi delovi vazduhoplova pređu liniju čekanja";"Kada kabina vazduhoplova pređe liniju čekanja";"Kada je rep vazduhoplova na ivici piste";"";"a";"Komunikacije";""
"88";"Ako kontrolni toranj traži da javite kada ste prešli pistu, koristićete sledeću frazu:";"RUNWAY VACATED.";"I HAVE LEFT THE RUNWAY.";"I AM CLEAR OF RUNWAY.";"I AM BEYOND THE RUNWAY.";"a";"Komunikacije";""
"89";"Poruka ""downwind"" se emituje:";"U bilo kojoj poziciji u downwind (niz vetar)";"U traverzi pozicije u vetar na PSS";"Odmah pošto avion uđe u downwind";"Neposredno pre zaokreta u base leg";"a";"Komunikacije";""
"90";"Javljanje u poziciji kroz vetar (base leg) se vrši:";"Samo kada to kontrolor zahteva";"Uvek";"Samo po nahođenju pilota PPL – Komunikacije";"";"a";"Komunikacije";""
"91";"Pravilna frazeologija za javljanje u finalu (final report) je:";"Y-BC ON FINAL";"WE ARE APPROACHING FINAL";"VRŠAC TOWER, FINAL";"";"a";"Komunikacije";""
"92";"Pozicija na pisti označena slovom C se zove: (Pogledajte sliku PPL Kom-1)";"LINE-UP POSITION.";"START-UP POSITION.";"APRON.";"BASE LEG. PPL Kom-1.jpg 5";"a";"Komunikacije";"_imgs/Komunikacije-Slika PPL Kom-1.png"
"93";"Pozicija u školskom krugu označena slovom E se zove: (Pogledajte sliku PPL Kom-1)";"DOWNWIND POSITION.";"LINE-UP.";"CROSSWIND LEG.";"BASE LEG. PPL Kom-1.jpg";"a";"Komunikacije";"_imgs/Komunikacije-Slika PPL Kom-1.png"
"94";"Kojim slovom u školskom krugu je označen “base leg“: (Pogledajte sliku PPL Kom-1)";"F.";"G.";"E.";"D PPL Kom-1.jpg";"a";"Komunikacije";"_imgs/Komunikacije-Slika PPL Kom-1.png"
"95";"Kojim slovom u školskom krugu je označen “Final“: (Pogledajte sliku PPL Kom-1)";"G.";"E.";"F.";"C PPL Kom-1.jpg";"a";"Komunikacije";"_imgs/Komunikacije-Slika PPL Kom-1.png"
"96";"Pozicija na aerodromu označena slovom A zove se: (Pogledajte sliku PPL Kom-1)";"APRON.";"RUNWAY.";"TAXIWAY.";"BASE LEG PPL Kom-1.jpg";"a";"Komunikacije";"_imgs/Komunikacije-Slika PPL Kom-1.png"
"97";"Pozicija na rulnoj stazi označena slovom B zove se: (Pogledajte sliku PPL Kom-1)";"HOLDING POINT.";"APRON.";"LINE-UP POSITION.";"CROSSWIND LEG PPL Kom-1.jpg";"a";"Komunikacije";"_imgs/Komunikacije-Slika PPL Kom-1.png"
"98";"Šta od sledećeg je uslovno odobrenje?";"YU-ABC, AFTER THE JAT 737, TAXY TO HOLDING POINT D RUNWAY 26.";"JAT 345, LINE UP AND HOLD.";"REDWING 42, TAKE OFF AT YOUR DISCRETION.";"Y-CC, REPORT FINAL, TWO AHEAD. 6 PPL – Komunikacije";"a";"Komunikacije";""
"99";"Taksi instrukcije koje se izdaju od kontrolora a sadrže ograničena odobrenja u pravilu će biti :";"Na tački čekanja za pistu u upotrebi";"Na pragu piste u upotrebi";"Na ulasku u zonu parkiranja";"";"a";"Komunikacije";""
"100";"Fraza ""CLEARANCE EXPIRES AT 02 35""znači pilotu da";"Će biti dozvoljeno da poleti do 02 35";"Može poleteti posle 02 35";"Čeka do 02 35 informacije o odlasku";"Startuje motore u 02 35";"a";"Komunikacije";""
"101";"Koja fraza se koristi da poništi prethodno poslato odobrenje?";"DISREGARD.";"RECLEARED.";"NEGATIVE.";"CANCEL.";"a";"Komunikacije";""
"102";"Odobrenja da taksira do linije poletanja će biti dato frazom:";"LINE UP.";"TAXI TO THE TAKEOFF POSITION.";"CLEARED INTO POSITION AND HOLD.";"CONTINUE TO TAKEOFF POSITION AND HOLD.";"a";"Komunikacije";""
"103";"Pilot dobija sledeću poruku od kontrole leta. ""YU-ABC, After departure cleared to zone boundary via Route Bravo, Climb to Altitude 2 500 feet, QNH 1005, Squawk 6521."" Koji je ovo tip odobrenja?";"Odobrenje za rutu";"Odobrenje za poletanje";"Uslovno odobrenje";"Dolazno odobrenje";"a";"Komunikacije";""
"104";"U slučaju kada pilot vazduhoplova opremljenog sa transponderom,dobije od kontrole letenja poruku ""SQUAWK 1200"", dužan je da na transponderu postavi kod 1200 i :";"Prebaci prekidač na ""ON"", odnosno na ""ALT""";"Pritisne dugme ""INDENT""";"Prebaci prekidač na ""STANDBY""";"Prebaci prekidač na ""STANDBY"" i pritisne dugme ""IDENT"" 7";"a";"Komunikacije";""
"105";"Fraza koja zahteva od pilota da ponovno postavi kod A 6620 je:";"RECYCLE ALPHA 6620";"SQUAWK AGAIN ALPHA 6620";"SWITCH ON ALPHA 6620";"CONFIRM SQUAWKING ALPHA 6620 PPL – Komunikacije";"a";"Komunikacije";""
"106";"U slučaju da transponder ne odgovara u C modu, kontrola letenja saopštava pilotu da uključi mod C frazom:";"SQUAWK CHARLIE";"SQUAWK ALTIMETER";"SQUAWK PRESSURE ALTITUDE";"TRANSMIT ON MOD CHARLIE";"a";"Komunikacije";""
"107";"Dobili ste poruku ""YU-ABC Squawk Ident"". Vi će te :";"Uključiti specijalno dugme za identifikaciju na SSR transponderu";"Izabrati STANDBY na SSR transponderu";"Izabrati ALT-izveštavanje o visini (Mod C) na SSR transponderu";"odgovoriti svojim pozivnim znakom";"a";"Komunikacije";""
"108";"Fraza ""Squawk Charlie"" znači:";"Izaberite ALT na transponderu";"transponder";"Potvrdite da je transponder uključen";"Izaberite 7700 na transponderu";"a";"Komunikacije";""
"109";"Kod uključenog SSR transpondera dobijete poruku 'YU-ABC verify your level' od kontrole leta. Šta će te uraditi";"Proverite i potvrdite tačnost nivoa leta u Modu C koji je prikazan kod kontrolora";"Identifikujete poziciju aviona";"Proverite podešavanje visinomera";"Proverite da li je uključen Mod C";"a";"Komunikacije";""
"110";"Pri radarskom praćenju informacije o kursu date od strane pilota i kontrolora su u:";"Magnetnim stepenima";"Pravim stepenima";"Celzijusovim stepenima";"Apsolutnim stepenima";"a";"Komunikacije";""
"111";"U slučaju otkaza radio veze SSR transponder treba prebaciti na :";"7600";"7700";"7500";"7000";"a";"Komunikacije";""
"112";"Skvok A 7700 postavljen od strane pilota pokazuje zemaljskoj stanici da je :";"Njegov avion u opasnoj situaciji";"njegov radio van upotreba";"Da je bolesnik u avionu";"izvršena otmica aviona PPL – Komunikacije";"a";"Komunikacije";""
"113";"Koji mod transpondera očitava visinu?";"Mod C";"Mod A";"Mod B";"Mod D";"a";"Komunikacije";""
"114";"Ako letite avionom koji ne poseduje transponder, šta će te javiti ako Vam budu tražili da postavite SQUAWK?";"NEGATIVE TRANSPONDER.";"NEGATIVE SQUAWK.";"Ja nemam transponder.";"NO TRANSPONDER.";"a";"Komunikacije";""
"115";"Međunarodni radiotelefonski izraz, kojim pilot vazduhoplova presretača obaveštava pilota presretenog vazduhoplova da može nastaviti let je:";"PROCEED";"CALL SIGN";"DESCEND";"FOLLOW 8";"a";"Komunikacije";""
"116";"Izraz ""CALL SIGN"" koji pilot vazduhoplova presretača radio vezom saopštava pilotu presretenog vazduhoplova znaci:";"Koji je vaš pozivni znak";"Pozovite kontrolu letenja";"Emitujte znak za poziv u nuždi";"Vratite se vaš aerodrom poletanja";"a";"Komunikacije";""
"117";"Šta znaci međunarodni radiotelefonski izraz ""you land"", koji saopštava pilotu presretenog vazduhoplova pilot presretača:";"Sletite na ovaj aerodrom";"Javite ime matičnog aerodroma";"Sledite me";"Slobodno nastavite let";"a";"Komunikacije";""
"118";"Pilot presretenog vazduhoplova saopštava pilotu presretača, da ne može postupiti po njegovim uputstvima, sledećim radiotelefonskim izrazom:";"CAN NOT";"AM LOST";"MAYDAY";"WILCO";"a";"Komunikacije";""
"119";"Pilot presretnutog vazduhoplova javlja pilotu presretaču, o gubitku orijentacije sledećim izrazom:";"AM LOST";"WILCO";"CAN NOT";"MAYDAY PPL – Komunikacije";"a";"Komunikacije";""
"120";"Koja frekvencija je određena za vezu vazduhoplova presretača i presretenog vazduhoplova:";"Međunarodna frekvencija u slučaju nužde 121,500 MHz";"Lokalna frekvencija vazduhoplovnih oružanih snaga";"Lokalna frekvencija u slučaju nužde";"Frekvencija radio veze vazduh-vazduh";"a";"Komunikacije";""
"121";"Koji je to međunarodni radiotelefonski izraz, kojim pilot vazduhoplova presretača saopštava pilotu presretenog vazduhoplova da ga sledi:";"FOLLOW";"PROCEED";"YOU LAND";"CALL SIGN";"a";"Komunikacije";""
"122";"Koje su dve vrsta poruka u nuždi (Emergency Message)?";"Distress i Urgency";"MAYDAY i PAN PAN";"Emergency i Security";"Emergency i PAN PAN 9";"a";"Komunikacije";""
"123";"Poruke Opasnosti (Distress) se emituju u";"Uslovima koji prete da postanu ozbiljna ili neminovna opasnost I zahtevaju hitnu pomoć";"Uslovima koji prete da postanu ozbiljna ili neminovna opasnost I ne zahtevaju hitnu pomoć";"Uslovima u kojima se brine o bezbednosti vazduhoplova, neke osobe u njima, ali gde se zahteva hitna pomoć";"Uslovima u kojima se brine o bezbednosti vazduhoplova, neke osobe u njima, ali gde se ne zahteva hitna pomoć.";"a";"Komunikacije";""
"124";"Poruke Hitnosti (Urgency) se emituju u";"Uslovima u kojima se brine o bezbednosti vazduhoplova, neke osobe u njima, ali gde se ne zahteva hitna pomoć.";"Uslovima u kojima se brine o bezbednosti vazduhoplova, neke osobe u njima, ali gde se zahteva hitna pomoć";"Uslovima koji prete da postanu ozbiljna ili neminovna opasnost I zahtevaju hitnu pomoć";"Uslovima koji prete da postanu ozbiljna ili neminovna opasnost I ne zahtevaju hitnu pomoć";"a";"Komunikacije";""
"125";"Frekvencija za prvo emitovanje poruke “MAYDAY” je";"Frekvenca koja je trenutno u upotrebi";"Frekvenca u nuždi 121.5 MHz";"Prilazna frekvenca najbližeg aerodroma";"Bilo koja međunarodna frekvenca za nuždu";"a";"Komunikacije";""
"126";"Kada pilot želi poslati hitnu poruku, koja se tiče bezbednosti drugog vazduhoplova, dužan je započeti poruku sa:";"Izgovarajući reč ""PANPAN""";"Izgovarajući šifrom ""MAYDAY""";"Morzeovom šifrom ""XXX""";"Morzeovom reč ""MAYDAY"" PPL – Komunikacije";"a";"Komunikacije";""
"127";"Pri preletu šumovitog područja ugledate u krošnjama drveća motorni zmaj i vidite pilota kako visi na vezama. Odlučili ste da o nesreći obavestite najbliži aerodrom. Kojom frazom započinjete poruku?";"PANPAN, PANPAN, PANPAN";"EMERGENCY, EMERGENCY, EMERGENCY";"MAYDAY, MAYDAY, MAYDAY";"MEDICAL, MEDICAL, MEDICAL";"a";"Komunikacije";""
"128";"Svedok ste prinudnog sletanja sportskog aviona na travnjak ispod vas. Avion izgleda neoštećen, a posada nepovređena. Fraza sa kojom započinjete vašu radio poruku o događaju kontroli letenja, je:";"PANPAN, PANPAN, PANPAN";"HELPHELP, HELPHELP, HELPHELP";"MAYDAY, MAYDAY, MAYDAY";"EMERGENCY, EMERGENCY, EMERGENCY";"a";"Komunikacije";""
"129";"Koji radiotelefonski izraz znaci "" U VELIKOJ SMO NEPOSREDNOJ OPASNOSTI I POTREBNA NAM JE HITNA POMOC"":";"Izgovorena reč ""MAYDAY"", tri puta";"Reč ""MAYDAY"", emitovana Morzeovim znacima";"Izgovorena reč ""SECURITY"", tri puta";"Izgovorena reč ""PANPAN"", tri puta";"a";"Komunikacije";""
"130";"Fraza sa kojom počinjete poruku u nuždi je:";"MAYDAY, MAYDAY, MAYDAY";"PANPAN, PANPAN, PANPAN";"EMERGENCY, EMERGENCY, EMERGENCY";"HELP, HELP, HELP";"a";"Komunikacije";""
"131";"Na vanaerodromskom sletanju ste razbili avion i zadobili povrede. U blizini nema nikoga ko bi vam pružio pomoć. Kojom frazom bi uputili poziv u pomoć radio stanicom, koja je ostala ispravna?";"MAYDAY, MAYDAY, MAYDAY";"PANPAN, PANPAN, PANPAN";"MEDICAL, MEDICAL, MEDICAL";"EMERGENCY, EMERGENCY, EMERGENCY";"a";"Komunikacije";""
"132";"Koja od navedenih frekvencija je međunarodna govorna frekvencija u slučaju nužde:";"121,500 MHZ";"122.500 MHz";"121,050 MHz";"122.050 MHz.";"a";"Komunikacije";""
"133";"Frekvencija 121,500 MHz je:";"Međunarodna frekvencija u slučaju nužde";"Regionalna prislušna frekvencija";"Regionalna frekvencija u slučaju nužde";"Frekvencija radio veze vazduh-vazduh PPL – Komunikacije";"a";"Komunikacije";""
"134";"Kada pilot ne uspe da uspostavi komunikaciju sa zemaljskom stanicom ili drugim avionom treba da emituje svoju poruko 2 puta i da je počne sa frazom:";"TRANSMITTING BLIND.";"MAYDAY.";"PANPAN.";"WORDS TWICE.";"a";"Komunikacije";""
"135";"Kada pilot čuje poruku u slučaju opasnosti treba da:";"Obezbedi tišinu na frekvenciji i nastavi sa slušanjem da bi bio siguran da je pomoć obezbeđena";"Odmah potvrdi poruku i biti spreman za prenošenje daljih poruka ako je potrebno";"Promeni frekvenciju jer ce na taj način biti obezbeđena tišina na prethodnoj frekvenciji";"Preuzme kontrolu nad situacijom i da koordiniše sve potrebne agencije za operaciju spasavanja";"a";"Komunikacije";""
"136";"Proveru čujnosti vršite na sledeći način:";"BEOGRAD TOWER YU-ABC RADIO CHECK 118.1";"BEOGRAD TOWER YU-ABC 118.1 DO YOU READ?";"BEOGRAD TOWER YU-ABC HOE DO YOU READ?";"BEOGRAD TOWER YU-ABC READABILITY CHECK 118.1 10";"a";"Komunikacije";""
"137";"Za održavanje što kvalitetnije veze:";"Održavajte ujednačenu jačinu govora";"Ponavljajte reči dva puta";"Menjajte frekvencu svog glas";"Izgovarajte break između rečenica";"a";"Komunikacije";""
"138";"Na skali razumljivosti “readability 5” znači:";"Odlična razumljivost";"Razumljivo sa poteškoćama";"Nerazumljivo";"Razumljivo";"a";"Komunikacije";""
"139";"Na skali razumljivosti “readability 4” znači:";"Razumljivo";"Razumljivo sa poteškoćama";"Razumljivo sa pozadinskim šumom";"Nerazumljivo";"a";"Komunikacije";""
"140";"Na skali razumljivosti “readability 3” znači:";"Razumljivo sa poteškoćama";"Nerazumljivo";"Odlična razumljivost";"Razumljivo sa pozadinskim šumom PPL – Komunikacije";"a";"Komunikacije";""
